sample_id	file_name
TCGA-AA-3854-01A-01T-0906-13	e9c6a3b0-2ee2-4d0f-9f35-bcb00dfd7932.mirbase21.isoforms.quantification.txt
TCGA-G4-6317-01A-11H-1722-13	5f378f63-58b7-4674-bc74-0937e1157517.mirbase21.isoforms.quantification.txt
TCGA-G4-6317-02A-11H-2065-13	dd46a4b3-0d1a-49fc-b7a2-712f4379d187.mirbase21.isoforms.quantification.txt
TCGA-CK-4947-01B-11H-1652-13	b7c909c7-4c29-4ccd-b18d-1a51f393e35d.mirbase21.isoforms.quantification.txt
TCGA-CM-6677-01A-11H-1838-13	e86a015d-1bad-459c-9abf-f720ccde888e.mirbase21.isoforms.quantification.txt
TCGA-D5-6927-01A-21H-1927-13	b75bd123-debd-4f6a-a06f-f36838dcc264.mirbase21.isoforms.quantification.txt
TCGA-5M-AATA-01A-31H-A41D-13	9f18f931-9400-4b10-97f0-62bc00d1e563.mirbase21.isoforms.quantification.txt
TCGA-AA-3696-01A-01T-0906-13	27af7a86-9c4a-4bb7-aeb6-6fee63a964c7.mirbase21.isoforms.quantification.txt
TCGA-AA-3681-01A-01T-0906-13	84e592e8-8828-4e85-b7cd-1232e0ea0eec.mirbase21.isoforms.quantification.txt
TCGA-D5-6532-01A-11H-1722-13	75e9b770-4ccf-43b0-ba51-4079b646f1a6.mirbase21.isoforms.quantification.txt
TCGA-AY-A69D-01A-11H-A37P-13	1043fb21-8618-4436-a12d-1563d9e65037.mirbase21.isoforms.quantification.txt
TCGA-D5-5537-01A-21H-1927-13	1ee8831b-acae-48ef-82e0-8d204ee0e493.mirbase21.isoforms.quantification.txt
TCGA-G4-6322-01A-11H-1722-13	17589a6b-c00a-4718-859d-9577575e53c1.mirbase21.isoforms.quantification.txt
TCGA-AZ-5407-01A-01T-1722-13	2181325b-d13a-4623-83a8-e70f13e0429d.mirbase21.isoforms.quantification.txt
TCGA-CM-5348-01A-21H-1722-13	bcb70506-537f-49ad-8bd9-256c53017850.mirbase21.isoforms.quantification.txt
TCGA-AA-3489-01A-21H-1838-13	cffc7974-f188-4859-a6b7-160edd1cf7a6.mirbase21.isoforms.quantification.txt
TCGA-F4-6806-01A-11H-1838-13	4a7c2e27-b308-4782-bdb9-3a5eb205dbfd.mirbase21.isoforms.quantification.txt
TCGA-AA-3831-01A-01T-0906-13	a526c04c-d1cd-45b5-8cd8-c5506ec9beae.mirbase21.isoforms.quantification.txt
TCGA-D5-6924-01A-11H-1927-13	e3619813-5cfd-41fb-9f29-cc9501addcc3.mirbase21.isoforms.quantification.txt
TCGA-CM-4746-01A-01T-1409-13	b6ddb669-a81d-4818-858e-4b2373e20ec0.mirbase21.isoforms.quantification.txt
TCGA-AA-3517-01A-01T-0822-13	8114c186-290b-4281-b529-595e422fa818.mirbase21.isoforms.quantification.txt
TCGA-AA-3518-01A-02T-0827-13	1a2a482f-70b4-4e6f-bfe9-604221368083.mirbase21.isoforms.quantification.txt
TCGA-AA-3678-01A-01T-0906-13	1c0ee758-bc5a-4ca0-a286-5b352f8d9b8b.mirbase21.isoforms.quantification.txt
TCGA-A6-6142-01A-11H-1773-13	4b77600a-0d5e-426f-879d-1c266b35f46c.mirbase21.isoforms.quantification.txt
TCGA-AA-3864-01A-01T-1021-13	24e2a196-df72-4ac3-b451-9e72a6f04d5e.mirbase21.isoforms.quantification.txt
TCGA-CM-4743-01A-01T-1722-13	9614245b-758e-447e-8953-d460022e2efb.mirbase21.isoforms.quantification.txt
TCGA-AA-A01Z-01A-11R-A082-13	9ac7defc-1065-4342-8617-1752076fd1f7.mirbase21.isoforms.quantification.txt
TCGA-CM-4744-01A-01T-1409-13	0e165348-ec8d-4cb9-bb7d-e91dd75f5174.mirbase21.isoforms.quantification.txt
TCGA-F4-6463-01A-11H-1722-13	2db1726f-0fb1-4f8f-aa33-b4930ffa3b23.mirbase21.isoforms.quantification.txt
TCGA-G4-6295-01A-11H-1722-13	ed970506-4257-4e6e-bc48-4736daa7dd86.mirbase21.isoforms.quantification.txt
TCGA-NH-A6GB-01A-11H-A37P-13	7001cac3-630c-4886-a96a-53a6a4e2ffbf.mirbase21.isoforms.quantification.txt
TCGA-DM-A1D9-01A-11H-A154-13	af826976-de0b-4b50-b9fe-676e3594216d.mirbase21.isoforms.quantification.txt
TCGA-D5-6531-01A-11H-1722-13	4ca76237-7021-428f-bee5-6c60d10b625a.mirbase21.isoforms.quantification.txt
TCGA-AZ-4682-01B-01T-1409-13	3f11226a-6838-4db8-bd9f-a043662d174a.mirbase21.isoforms.quantification.txt
TCGA-A6-2685-01A-01T-1409-13	9620330d-ef1e-417e-835b-96ef1735e00e.mirbase21.isoforms.quantification.txt
TCGA-A6-2685-11A-01R-1757-13	ce422278-bf23-4a61-9681-a2a77e91b91f.mirbase21.isoforms.quantification.txt
TCGA-DM-A282-01A-12H-A16S-13	b9969a5c-7576-4dcb-85c3-03f2b2b123ca.mirbase21.isoforms.quantification.txt
TCGA-F4-6805-01A-11H-1838-13	e4402573-dac6-47d4-bc80-9310fa7d4fbd.mirbase21.isoforms.quantification.txt
TCGA-AD-A5EK-01A-11H-A28I-13	7db65f91-5261-4beb-9b74-a73e848e54dc.mirbase21.isoforms.quantification.txt
TCGA-DM-A1D6-01A-21H-A154-13	b89bc160-f05a-431f-9bf5-f1e1d1cdfe8a.mirbase21.isoforms.quantification.txt
TCGA-A6-5656-01A-21H-A279-13	7568969e-d36d-4fae-aab9-bd4809a4f3c8.mirbase21.isoforms.quantification.txt
TCGA-A6-5656-01B-02R-A27D-13	c3ee2d72-ca3b-4ac8-9055-b5231c697d95.mirbase21.isoforms.quantification.txt
TCGA-A6-5656-01A-21H-1838-13	c079f26c-8ea4-422a-b8f8-9ac958b94175.mirbase21.isoforms.quantification.txt
TCGA-D5-6928-01A-11H-1927-13	23383459-77f9-4d10-8ff6-c83615a37d9d.mirbase21.isoforms.quantification.txt
TCGA-D5-6539-01A-11H-1722-13	38d6ed8b-7cca-4d79-8288-16701af611c1.mirbase21.isoforms.quantification.txt
TCGA-AA-3680-01A-01T-0906-13	68a2f254-2465-45c8-b8f4-8ca9e4cdf279.mirbase21.isoforms.quantification.txt
TCGA-DM-A1DA-01A-11H-A154-13	77b211f2-f75c-486c-a6cd-8a8a5273878a.mirbase21.isoforms.quantification.txt
TCGA-CM-6165-01A-11H-1652-13	ea36285b-19c7-4d37-8529-e7373ff5a058.mirbase21.isoforms.quantification.txt
TCGA-AY-6197-01A-11H-1722-13	f01cf7b4-b78e-4f5e-8bb6-57478110c912.mirbase21.isoforms.quantification.txt
TCGA-DM-A28C-01A-11H-A16S-13	053edd42-74d1-41e5-a322-7e873b99b143.mirbase21.isoforms.quantification.txt
TCGA-A6-5664-01A-21H-1838-13	d6154796-9307-4501-9963-a37f9833dd69.mirbase21.isoforms.quantification.txt
TCGA-D5-6530-01A-11H-1722-13	3eccd45c-b664-400f-9ed3-e0425b5e9ee8.mirbase21.isoforms.quantification.txt
TCGA-AA-3818-01A-01T-0906-13	9ec97512-3cf5-49e0-8eca-06feedb4e219.mirbase21.isoforms.quantification.txt
TCGA-DM-A28G-01A-11H-A16S-13	0763a15a-6b82-4eee-8cb8-c8c34cd6bc47.mirbase21.isoforms.quantification.txt
TCGA-D5-6533-01A-11H-1722-13	a9228dd6-a736-4e04-8db4-ef356614e614.mirbase21.isoforms.quantification.txt
